organism,id1,id2,experimental
511145,b2573,b2936,75
511145,b2573,b3386,537
511145,b2573,b4146,592
511145,b2573,b3252,90
511145,b2573,b3649,829
511145,b2573,b3987,920
511145,b2573,b3995,500
511145,b2573,b3316,553
511145,b2573,b3296,42
511145,b2574,b2584,145
511145,b2575,b3530,92
511145,b2575,b4153,432
511145,b2576,b3168,188
511145,b2576,b3303,186
511145,b2576,b3320,554
511145,b2576,b2779,162
511145,b2576,b3651,263
511145,b2576,b3313,175
511145,b2576,b3639,73
511145,b2576,b3733,550
511145,b2576,b3207,101
511145,b2576,b3296,183
511145,b2576,b3316,200
511145,b2576,b3294,339
511145,b2576,b3314,481
511145,b2576,b3342,148
511145,b2576,b3706,251
511145,b2576,b2741,90
511145,b2576,b3704,90
511145,b2576,b3307,117
511145,b2576,b3987,96
511145,b2576,b3179,284
511145,b2576,b3317,538
511145,b2576,b3705,78
511145,b2576,b2699,71
511145,b2576,b3735,281
511145,b2576,b2745,262
511145,b2576,b3315,310
511145,b2576,b4180,263
511145,b2576,b2780,134
511145,b2576,b3556,119
511145,b2576,b2791,225
511145,b2576,b3162,308
511145,b2576,b3164,692
511145,b2576,b3318,348
511145,b2576,b2606,161
511145,b2576,b3660,63
511145,b2576,b3185,193
511145,b2576,b3986,121
511145,b2576,b3312,276
511145,b2576,b2786,81
511145,b2576,b3983,345
511145,b2576,b3308,90
511145,b2576,b3778,65
511145,b2576,b3980,113
511145,b2576,b4242,87
511145,b2576,b3650,153
511145,b2576,b3064,83
511145,b2576,b3865,251
511145,b2576,b2891,254
511145,b2576,b3985,284
511145,b2576,b3306,164
511145,b2576,b4162,62
511145,b2576,b3984,464
511145,b2576,b3165,234
511145,b2576,b3067,90
511145,b2576,b4391,92
511145,b2576,b2594,225
511145,b2576,b3605,60
511145,b2576,b3034,123
511145,b2576,b4041,479
511145,b2576,b3301,554
511145,b2576,b3247,96
511145,b2576,b2614,81
511145,b2576,b3311,206
511145,b2576,b3309,773
511145,b2576,b3988,91
511145,b2576,b3738,262
511145,b2576,b3321,158
511145,b2576,b2878,106
511145,b2576,b2899,88
511145,b2576,b3341,143
511145,b2576,b3302,324
511145,b2576,b3737,252
511145,b2576,b4203,143
511145,b2576,b4179,104
511145,b2576,b3295,121
511145,b2576,b3310,497
511145,b2576,b3397,123
511145,b2576,b3731,411
511145,b2576,b3255,142
511145,b2576,b3929,900
511145,b2576,b3186,335
511145,b2576,b3732,555
511145,b2576,b3305,267
511145,b2576,b4129,65
511145,b2576,b3304,139
511145,b2576,b3480,485
511145,b2576,b3298,160
511145,b2576,b3352,92
511145,b2576,b3339,109
511145,b2576,b2830,423
511145,b2576,b3319,408
511145,b2576,b3289,274
511145,b2576,b2836,91
511145,b2576,b3438,94
511145,b2576,b3421,159
511145,b2576,b3363,276
511145,b2576,b2627,208
511145,b2576,b4143,119
511145,b2576,b3231,556
511145,b2576,b3210,81
511145,b2576,b4167,485
511145,b2576,b4207,113
511145,b2576,b3734,499
511145,b2576,b2890,65
511145,b2576,b3297,169
511145,b2576,b3822,91
511145,b2576,b3166,235
511145,b2576,b3590,533
511145,b2576,b4147,91
511145,b2576,b2926,91
511145,b2576,b3183,97
511145,b2576,b3612,169
511145,b2576,b3340,502
511145,b2576,b3260,89
511145,b2576,b2581,263
511145,b2576,b2960,347
511145,b2578,b2912,93
511145,b2579,b3349,109
511145,b2579,b3919,485
511145,b2579,b3114,106
511145,b2580,b3701,542
511145,b2580,b2600,108
511145,b2580,b3640,119
511145,b2580,b2827,89
511145,b2580,b3389,108
511145,b2580,b4059,136
511145,b2580,b2699,79
511145,b2580,b4349,181
511145,b2581,b2791,280
511145,b2581,b4059,147
511145,b2581,b3315,215
511145,b2581,b3384,80
511145,b2581,b3162,494
511145,b2581,b3179,82
511145,b2581,b3317,237
511145,b2581,b2745,593
511145,b2581,b3911,65
511145,b2581,b3314,65
511145,b2581,b3294,632
511145,b2581,b3704,339
511145,b2581,b3307,111
511145,b2581,b3706,609
511145,b2581,b3320,629
511145,b2581,b3303,107
511145,b2581,b3168,103
511145,b2581,b3313,242
511145,b2581,b3230,96
511145,b2581,b3780,263
511145,b2581,b2594,280
511145,b2581,b3165,186
511145,b2581,b2585,177
511145,b2581,b3984,163
511145,b2581,b3983,617
511145,b2581,b3527,90
511145,b2581,b2891,227
511145,b2581,b3985,65
511145,b2581,b3306,179
511145,b2581,b3865,593
511145,b2581,b3185,226
511145,b2581,b2606,236
511145,b2581,b3986,93
511145,b2581,b4226,80
511145,b2581,b3304,112
511145,b2581,b3602,501
511145,b2581,b3319,244
511145,b2581,b2830,192
511145,b2581,b3186,634
511145,b2581,b3305,341
511145,b2581,b3065,275
511145,b2581,b4179,371
511145,b2581,b3310,545
511145,b2581,b4203,287
511145,b2581,b2614,131
511145,b2581,b4200,114
511145,b2581,b3309,616
511145,b2581,b3180,169
511145,b2581,b3301,618
511145,b2581,b2960,316
511145,b2581,b3297,390
511145,b2581,b3590,102
511145,b2581,b3183,183
511145,b2581,b3231,617
511145,b2581,b4143,85
511145,b2581,b3648,61
511145,b2581,b3404,65
511145,b2581,b3499,67
511145,b2581,b4202,415
511145,b2581,b3363,349
511145,b2581,b2609,179
511145,b2582,b3339,225
511145,b2582,b2829,171
511145,b2582,b2935,157
511145,b2582,b2927,181
511145,b2582,b4136,94
511145,b2582,b3592,92
511145,b2582,b3229,92
511145,b2582,b3829,94
511145,b2582,b3461,91
511145,b2582,b3340,273
511145,b2582,b3236,92
511145,b2582,b2926,105
511145,b2582,b3942,93
511145,b2582,b3178,169
511145,b2582,b4143,265
511145,b2582,b4046,89
511145,b2582,b2937,92
511145,b2582,b3210,89
511145,b2582,b3607,96
511145,b2582,b2699,93
511145,b2582,b3172,230
511145,b2582,b3428,188
511145,b2582,b2763,230
511145,b2582,b3314,254
511145,b2582,b2741,91
511145,b2582,b3279,163
511145,b2582,b3212,288
511145,b2582,b2592,92
511145,b2582,b3990,91
511145,b2582,b3067,91
511145,b2582,b3066,94
511145,b2582,b3980,225
511145,b2582,b2838,92
511145,b2582,b2786,89
511145,b2583,b3169,363
511145,b2584,b4143,158
511145,b2584,b3581,133
511145,b2584,b4142,75
511145,b2584,b3289,133
511145,b2584,b2675,133
511145,b2584,b3359,126
511145,b2584,b3210,89
511145,b2584,b4191,831
511145,b2584,b3073,126
511145,b2584,b2708,247
511145,b2584,b2728,151
511145,b2584,b4196,133
511145,b2584,b2786,89
511145,b2584,b3671,95
511145,b2584,b3313,127
511145,b2584,b3958,145
511145,b2584,b3080,145
511145,b2585,b4041,399
511145,b2585,b2906,65
511145,b2585,b4065,65
511145,b2585,b3631,65
511145,b2585,b3630,65
511145,b2585,b2690,66
511145,b2585,b2786,64
511145,b2585,b3982,115
511145,b2585,b3927,90
511145,b2585,b3911,64
511145,b2585,b3314,254
511145,b2585,b3207,89
511145,b2585,b3704,372
511145,b2585,b4160,80
511145,b2585,b2960,485
511145,b2585,b3715,66
511145,b2585,b3404,64
511145,b2585,b3210,64
511145,b2585,b2907,65
511145,b2585,b3186,198
511145,b2585,b2927,91
511145,b2585,b3065,562
511145,b2585,b3295,414
511145,b2585,b4179,486
511145,b2587,b3172,89
511145,b2587,b3947,57
511145,b2592,b3186,69
511145,b2592,b3305,94
511145,b2592,b3251,77
511145,b2592,b3686,129
511145,b2592,b2696,94
511145,b2592,b2784,92
511145,b2592,b4175,91
511145,b2592,b3532,124
511145,b2592,b3297,88
511145,b2592,b4142,108
511145,b2592,b3687,192
511145,b2592,b3236,79
511145,b2592,b3229,79
511145,b2592,b2697,57
511145,b2592,b3363,92
511145,b2592,b3530,92
511145,b2592,b4143,120
511145,b2592,b3469,54
511145,b2592,b3517,84
511145,b2592,b2780,89
511145,b2592,b3168,645
511145,b2592,b3320,67
511145,b2592,b3303,89
511145,b2592,b3733,94
511145,b2592,b2851,124
511145,b2592,b3307,66
511145,b2592,b3165,94
511145,b2592,b3870,89
511145,b2592,b4174,91
511145,b2592,b3775,89
511145,b2592,b3650,92
511145,b2592,b4129,150
511145,b2592,b2708,87
511145,b2592,b4140,54
511145,b2592,b3339,108
511145,b2592,b2614,395
511145,b2592,b3309,89
511145,b2592,b3988,94
511145,b2592,b3868,92
511145,b2592,b3341,64
511145,b2592,b3321,167
511145,b2592,b4481,65
511145,b2592,b3357,84
511145,b2592,b3461,121
511145,b2592,b3926,65
511145,b2592,b3317,89
511145,b2592,b2607,94
511145,b2592,b3781,92
511145,b2592,b3228,54
511145,b2592,b2741,90
511145,b2592,b3987,94
511145,b2592,b3067,90
511145,b2592,b3919,83
511145,b2592,b3306,131
511145,b2593,b3017,80
511145,b2593,b4200,57
511145,b2594,b3363,284
511145,b2594,b3231,878
511145,b2594,b3530,89
511145,b2594,b3847,175
511145,b2594,b4234,900
511145,b2594,b3183,910
511145,b2594,b3340,68
511145,b2594,b2819,80
511145,b2594,b3166,90
511145,b2594,b2697,64
511145,b2594,b3301,880
511145,b2594,b3309,869
511145,b2594,b3310,869
511145,b2594,b4203,800
511145,b2594,b3302,800
511145,b2594,b3636,800
511145,b2594,b3305,800
511145,b2594,b2927,99
511145,b2594,b3186,901
511145,b2594,b3319,805
511145,b2594,b3304,800
511145,b2594,b3986,88
511145,b2594,b3312,800
511145,b2594,b2606,800
511145,b2594,b3185,800
511145,b2594,b3591,108
511145,b2594,b2891,88
511145,b2594,b3985,800
511145,b2594,b3865,565
511145,b2594,b3983,887
511145,b2594,b3308,800
511145,b2594,b3936,800
511145,b2594,b3608,83
511145,b2594,b3412,90
511145,b2594,b3780,225
511145,b2594,b3637,800
511145,b2594,b3313,800
511145,b2594,b3320,874
511145,b2594,b3168,63
511145,b2594,b3651,280
511145,b2594,b3706,565
511145,b2594,b3703,800
511145,b2594,b3294,901
511145,b2594,b2745,565
511145,b2594,b3179,63
511145,b2594,b3317,800
511145,b2594,b3318,800
511145,b2594,b3162,225
511145,b2594,b3384,92
511145,b2594,b4180,280
511145,b2594,b3315,800
511145,b2595,b3649,108
511145,b2595,b3821,800
511145,b2595,b2617,991
511145,b2595,b4034,900
511145,b2597,b3298,620
511145,b2597,b3319,620
511145,b2597,b3304,620
511145,b2597,b3305,620
511145,b2597,b3186,620
511145,b2597,b4203,620
511145,b2597,b3310,620
511145,b2597,b3302,620
511145,b2597,b3065,620
511145,b2597,b3636,620
511145,b2597,b3321,620
511145,b2597,b3341,620
511145,b2597,b3301,620
511145,b2597,b4200,620
511145,b2597,b3309,620
511145,b2597,b3311,620
511145,b2597,b3297,620
511145,b2597,b4506,571
511145,b2597,b3178,281
511145,b2597,b3231,620
511145,b2597,b2609,620
511145,b2597,b4202,620
511145,b2597,b3318,620
511145,b2597,b3315,620
511145,b2597,b3299,571
511145,b2597,b3317,620
511145,b2597,b3703,620
511145,b2597,b3342,620
511145,b2597,b3307,620
511145,b2597,b3296,620
511145,b2597,b3316,620
511145,b2597,b3294,620
511145,b2597,b3314,620
511145,b2597,b3313,620
511145,b2597,b3637,620
511145,b2597,b3320,620
511145,b2597,b3303,620
511145,b2597,b3230,620
511145,b2597,b3165,620
511145,b2597,b2959,85
511145,b2597,b3985,637
511145,b2597,b3306,620
511145,b2597,b3308,620
511145,b2597,b3936,571
511145,b2597,b3983,619
511145,b2597,b3406,54
511145,b2597,b3312,620
511145,b2597,b2606,620
511145,b2597,b3185,620
511145,b2599,b3236,75
511145,b2599,b2697,66
511145,b2599,b4132,84
511145,b2599,b3305,215
511145,b2599,b2789,129
511145,b2599,b3128,169
511145,b2599,b3667,129
511145,b2599,b3946,90
511145,b2599,b3256,83
511145,b2599,b3870,94
511145,b2599,b4156,84
511145,b2599,b2879,66
511145,b2599,b3666,129
511145,b2599,b3078,84
511145,b2599,b2960,54
511145,b2599,b3093,129
511145,b2599,b4141,84
511145,b2599,b3874,129
511145,b2599,b3370,84
511145,b2599,b2600,71
511145,b2599,b3691,129
511145,b2599,b3091,169
511145,b2599,b4356,129
511145,b2599,b4115,84
511145,b2599,b3127,129
511145,b2599,b2883,66
511145,b2599,b3735,125
511145,b2600,b3314,131
511145,b2600,b2879,66
511145,b2600,b3870,94
511145,b2600,b3305,99
511145,b2600,b3946,90
511145,b2600,b3256,83
511145,b2600,b3236,75
511145,b2600,b2883,66
511145,b2600,b3735,152
511145,b2600,b3317,85
511145,b2600,b3064,86
511145,b2600,b3357,65
511145,b2600,b3340,81
511145,b2604,b2741,89
511145,b2604,b3357,89
511145,b2604,b3072,96
511145,b2604,b3210,66
511145,b2605,b3035,90
511145,b2605,b3210,87
511145,b2605,b3005,89
511145,b2605,b4000,90
511145,b2605,b3623,89
511145,b2605,b4066,180
511145,b2605,b3728,91
511145,b2605,b2786,87
511145,b2605,b2699,92
511145,b2605,b3193,91
511145,b2605,b4080,90
511145,b2606,b3305,975
511145,b2606,b3148,108
511145,b2606,b3186,945
511145,b2606,b3298,945
511145,b2606,b3352,617
511145,b2606,b3339,999
511145,b2606,b3287,975
511145,b2606,b3289,208
511145,b2606,b2830,110
511145,b2606,b3319,945
511145,b2606,b3304,975
511145,b2606,b3169,812
511145,b2606,b3981,800
511145,b2606,b4226,96
511145,b2606,b3321,945
511145,b2606,b3341,945
511145,b2606,b4550,999
511145,b2606,b3301,945
511145,b2606,b3464,800
511145,b2606,b3309,971
511145,b2606,b4200,945
511145,b2606,b2614,78
511145,b2606,b3311,945
511145,b2606,b3988,807
511145,b2606,b4203,945
511145,b2606,b3310,987
511145,b2606,b3295,805
511145,b2606,b3302,945
511145,b2606,b2784,999
511145,b2606,b3636,945
511145,b2606,b3065,945
511145,b2606,b3183,848
511145,b2606,b4147,981
511145,b2606,b3590,809
511145,b2606,b4234,806
511145,b2606,b3340,992
511145,b2606,b3297,945
511145,b2606,b3878,281
511145,b2606,b2960,87
511145,b2606,b2697,71
511145,b2606,b3261,77
511145,b2606,b2609,945
511145,b2606,b4375,897
511145,b2606,b4202,945
511145,b2606,b3932,112
511145,b2606,b2913,273
511145,b2606,b3137,260
511145,b2606,b3707,800
511145,b2606,b2919,513
511145,b2606,b4506,926
511145,b2606,b3178,680
511145,b2606,b4143,72
511145,b2606,b3231,999
511145,b2606,b3317,945
511145,b2606,b3179,273
511145,b2606,b3649,800
511145,b2606,b3705,281
511145,b2606,b3162,192
511145,b2606,b3982,800
511145,b2606,b3318,947
511145,b2606,b4180,280
511145,b2606,b3315,971
511145,b2606,b3556,817
511145,b2606,b4059,147
511145,b2606,b3235,159
511145,b2606,b3400,890
511145,b2606,b3299,932
511145,b2606,b3313,945
511145,b2606,b3041,108
511145,b2606,b3637,945
511145,b2606,b3168,705
511145,b2606,b3234,159
511145,b2606,b3303,945
511145,b2606,b3320,987
511145,b2606,b3619,434
511145,b2606,b3560,88
511145,b2606,b3651,226
511145,b2606,b3703,945
511145,b2606,b3342,945
511145,b2606,b2620,934
511145,b2606,b3987,800
511145,b2606,b3307,945
511145,b2606,b3704,107
511145,b2606,b3733,99
511145,b2606,b3316,945
511145,b2606,b3296,975
511145,b2606,b3294,945
511145,b2606,b3314,945
511145,b2606,b3067,73
511145,b2606,b3165,945
511145,b2606,b3984,945
511145,b2606,b4391,617
511145,b2606,b3780,222
511145,b2606,b3203,990
511145,b2606,b2925,260
511145,b2606,b4172,84
511145,b2606,b3175,800
511145,b2606,b3656,281
511145,b2606,b3300,800
511145,b2606,b3230,975
511145,b2606,b4173,934
511145,b2606,b3986,945
511145,b2606,b3312,945
511145,b2606,b3185,945
511145,b2606,b3633,110
511145,b2606,b3846,513
511145,b2606,b3908,617
511145,b2606,b2610,885
511145,b2606,b3650,82
511145,b2606,b3985,999
511145,b2606,b3306,945
511145,b2606,b2891,990
511145,b2606,b3983,999
511145,b2606,b3308,945
511145,b2606,b3936,932
511145,b2606,b3980,800
511145,b2607,b3389,108
511145,b2607,b4372,115
511145,b2607,b3326,99
511145,b2607,b2746,123
511145,b2607,b4143,108
511145,b2607,b3860,95
511145,b2607,b2747,123
511145,b2607,b2893,108
511145,b2607,b3349,108
511145,b2607,b4259,112
511145,b2608,b3066,108
511145,b2608,b2733,108
511145,b2608,b3406,93
511145,b2608,b2992,95
511145,b2608,b3936,99
511145,b2608,b3181,93
511145,b2608,b3316,708
511145,b2608,b4011,99
511145,b2608,b3250,108
511145,b2608,b4143,108
511145,b2608,b3454,152
511145,b2608,b4136,108
511145,b2608,b2907,131
511145,b2608,b2830,92
511145,b2608,b3251,99
511145,b2608,b2614,108
511145,b2608,b3464,108
511145,b2608,b2710,108
511145,b2608,b4203,108
511145,b2609,b4312,113
511145,b2609,b3178,649
511145,b2609,b3231,999
511145,b2609,b2919,562
511145,b2609,b4506,926
511145,b2609,b3137,260
511145,b2609,b3707,800
511145,b2609,b4202,945
511145,b2609,b4375,800
511145,b2609,b3842,85
511145,b2609,b2892,85
511145,b2609,b2697,91
511145,b2609,b3385,108
511145,b2609,b3878,281
511145,b2609,b3297,999
511145,b2609,b3340,943
511145,b2609,b4147,981
511145,b2609,b3590,800
511145,b2609,b3065,945
511145,b2609,b3636,945
511145,b2609,b3302,945
511145,b2609,b2784,999
511145,b2609,b3310,945
511145,b2609,b3295,978
511145,b2609,b4203,945
511145,b2609,b3988,807
511145,b2609,b3309,945
511145,b2609,b4200,945
511145,b2609,b3180,53
511145,b2609,b3311,945
511145,b2609,b4550,999
511145,b2609,b3301,945
511145,b2609,b3341,947
511145,b2609,b3321,999
511145,b2609,b3169,800
511145,b2609,b3981,800
511145,b2609,b3304,945
511145,b2609,b3319,945
511145,b2609,b3298,945
511145,b2609,b3339,999
511145,b2609,b3352,616
511145,b2609,b3287,975
511145,b2609,b3186,945
511145,b2609,b3463,110
511145,b2609,b3305,945
511145,b2609,b3980,800
511145,b2609,b3983,999
511145,b2609,b3936,926
511145,b2609,b3308,945
511145,b2609,b3306,945
511145,b2609,b3985,999
511145,b2609,b2891,981
511145,b2609,b2610,455
511145,b2609,b3908,620
511145,b2609,b3846,562
511145,b2609,b3185,945
511145,b2609,b3312,945
511145,b2609,b3986,945
511145,b2609,b3230,945
511145,b2609,b3300,800
511145,b2609,b3656,281
511145,b2609,b4172,81
511145,b2609,b3167,800
511145,b2609,b2925,260
511145,b2609,b3203,990
511145,b2609,b3170,800
511145,b2609,b4391,616
511145,b2609,b3780,121
511145,b2609,b3165,945
511145,b2609,b3984,947
511145,b2609,b3282,110
511145,b2609,b3314,945
511145,b2609,b3294,945
511145,b2609,b3316,945
511145,b2609,b3296,945
511145,b2609,b3987,800
511145,b2609,b3307,945
511145,b2609,b3704,113
511145,b2609,b3342,945
511145,b2609,b2620,934
511145,b2609,b3703,945
511145,b2609,b3651,82
511145,b2609,b3619,484
511145,b2609,b3560,104
511145,b2609,b3303,946
511145,b2609,b3320,945
511145,b2609,b3168,737
511145,b2609,b3234,173
511145,b2609,b3637,945
511145,b2609,b3313,945
511145,b2609,b3807,455
511145,b2609,b3299,932
511145,b2609,b3556,800
511145,b2609,b4059,89
511145,b2609,b3235,173
511145,b2609,b4180,82
511145,b2609,b3315,945
511145,b2609,b3644,82
511145,b2609,b3318,945
511145,b2609,b3162,93
511145,b2609,b3982,822
511145,b2609,b4388,54
511145,b2609,b3705,281
511145,b2609,b3649,800
511145,b2609,b3317,945
511145,b2609,b4161,832
511145,b2610,b3985,951
511145,b2610,b3308,941
511145,b2610,b3980,78
511145,b2610,b3312,972
511145,b2610,b3185,948
511145,b2610,b3230,455
511145,b2610,b3300,810
511145,b2610,b2904,82
511145,b2610,b3165,712
511145,b2610,b3342,702
511145,b2610,b3703,885
511145,b2610,b3307,701
511145,b2610,b3296,725
511145,b2610,b3314,714
511145,b2610,b3303,721
511145,b2610,b3320,944
511145,b2610,b3619,274
511145,b2610,b3318,987
511145,b2610,b3030,77
511145,b2610,b3315,972
511145,b2610,b3299,846
511145,b2610,b3179,815
511145,b2610,b3705,137
511145,b2610,b4506,260
511145,b2610,b4202,455
511145,b2610,b3590,80
511145,b2610,b4147,83
511145,b2610,b3297,722
511145,b2610,b3310,943
511145,b2610,b3302,943
511145,b2610,b3636,885
511145,b2610,b3464,999
511145,b2610,b3301,942
511145,b2610,b3311,710
511145,b2610,b3180,59
511145,b2610,b3319,945
511145,b2610,b3305,943
511145,b2610,b3186,948
511145,b2610,b3306,701
511145,b2610,b3983,941
511145,b2610,b3936,837
511145,b2610,b4242,64
511145,b2610,b3175,800
511145,b2610,b3984,90
511145,b2610,b3316,714
511145,b2610,b3294,885
511145,b2610,b3637,885
511145,b2610,b3313,943
511145,b2610,b3781,500
511145,b2610,b3317,943
511145,b2610,b3210,76
511145,b2610,b3699,77
511145,b2610,b3231,943
511145,b2610,b3461,570
511145,b2610,b2942,470
511145,b2610,b4203,800
511145,b2610,b3321,702
511145,b2610,b3341,701
511145,b2610,b3309,972
511145,b2610,b4200,455
511145,b2610,b3298,703
511145,b2610,b3339,107
511145,b2610,b3981,800
511145,b2610,b3304,944
511145,b2614,b3347,63
511145,b2614,b3770,86
511145,b2614,b3642,108
511145,b2614,b3833,91
511145,b2614,b3993,99
511145,b2614,b3340,66
511145,b2614,b3991,153
511145,b2614,b2942,83
511145,b2614,b3461,500
511145,b2614,b2878,64
511145,b2614,b3341,57
511145,b2614,b3295,151
511145,b2614,b3992,64
511145,b2614,b3783,55
511145,b2614,b2935,76
511145,b2614,b3339,63
511145,b2614,b3986,74
511145,b2614,b2821,90
511145,b2614,b3908,121
511145,b2614,b3780,81
511145,b2614,b3651,131
511145,b2614,b3181,55
511145,b2614,b3207,75
511145,b2614,b3292,57
511145,b2614,b4180,131
511145,b2614,b3164,75
511145,b2614,b3888,93
511145,b2614,b3860,95
511145,b2614,b4143,740
511145,b2614,b4142,134
511145,b2614,b3081,64
511145,b2614,b2893,108
511145,b2614,b3236,80
511145,b2614,b2954,137
511145,b2614,b3636,142
511145,b2614,b2696,108
511145,b2614,b4175,83
511145,b2614,b3985,55
511145,b2614,b4572,65
511145,b2614,b4174,83
511145,b2614,b3168,269
511145,b2614,b4309,92
511145,b2614,b3307,108
511145,b2614,b3517,467
511145,b2614,b3746,489
511145,b2614,b3982,53
511145,b2614,b3162,81
511145,b2615,b2898,91
511145,b2615,b2935,65
511145,b2615,b3650,149
511145,b2615,b3281,77
511145,b2615,b3187,78
511145,b2615,b4069,65
511145,b2615,b3780,61
511145,b2615,b3588,65
511145,b2615,b3179,79
511145,b2617,b3821,800
511145,b2617,b4034,800
511145,b2618,b3305,55
511145,b2619,b4040,87
511145,b2619,b3625,171
511145,b2619,b3835,171
511145,b2620,b3304,934
511145,b2620,b3019,352
511145,b2620,b3298,934
511145,b2620,b3339,220
511145,b2620,b3319,934
511145,b2620,b3186,934
511145,b2620,b3305,939
511145,b2620,b3302,934
511145,b2620,b3065,800
511145,b2620,b3636,934
511145,b2620,b4203,886
511145,b2620,b3310,934
511145,b2620,b3301,934
511145,b2620,b3311,934
511145,b2620,b3309,938
511145,b2620,b4200,934
511145,b2620,b3606,113
511145,b2620,b3321,934
511145,b2620,b3341,934
511145,b2620,b3461,95
511145,b2620,b3297,934
511145,b2620,b3340,455
511145,b2620,b4506,618
511145,b2620,b4143,108
511145,b2620,b3231,939
511145,b2620,b3210,90
511145,b2620,b3699,501
511145,b2620,b4202,934
511145,b2620,b4375,571
511145,b2620,b3315,934
511145,b2620,b3299,920
511145,b2620,b3318,935
511145,b2620,b3317,934
511145,b2620,b3316,934
511145,b2620,b3296,934
511145,b2620,b3294,934
511145,b2620,b3314,937
511145,b2620,b3703,886
511145,b2620,b3342,934
511145,b2620,b2741,95
511145,b2620,b3307,939
511145,b2620,b3168,110
511145,b2620,b3303,937
511145,b2620,b3320,934
511145,b2620,b3313,934
